Order ID	Order date	Return request date	Return request status	Amazon RMA ID	Merchant RMA ID	Label type	Label cost	Currency code	Return carrier	Tracking ID	Label to be paid by	A-to-Z Claim	Is prime	ASIN	Merchant SKU	Item Name	Return quantity	Return Reason	In policy	Return type	Resolution	Invoice number	Return delivery date	Order Amount	Order quantity	SafeT Action reason	SafeT claim id	SafeT claim state	SafeT claim creation time	SafeT claim reimbursement amount	Refunded Amount
113-5951516-4257845	08-Mar-2022	16-Mar-2022	Approved	DktYNxxKRRMA	 	AmazonPrePaidLabel	8.81	USD	UPS	1Z2A05729068854224	Not Computed	N	N	B0811DWSW3	FW9204-SZ-9.5	adidas Predator 20.4 Firm Ground Soccer Shoe (unisex-adult) Black/White	1	AMZ-PG-APP-TOO-SMALL	Y	C-Returns	StandardRefund	 	 	 	 	 	 	 	 	 	 
114-3345709-1873022	16-Mar-2022	16-Mar-2022	Approved	DjtfNZxlRRMA	 	AmazonPrePaidLabel	5.90	USD	UPS	1Z2A05729068851594	Not Computed	N	N	B08X1T78TZ	MSS-VN0A3WKT40L-SZ-8	Vans Old Skool Unisex Shoes Mens 8/ Womens 9.5, Color: Multi/White	1	AMZ-PG-APP-TOO-LARGE	Y	C-Returns	StandardRefund	 	 	 	 	 	 	 	 	 	 
113-7270583-0695428	08-Mar-2022	16-Mar-2022	Approved	DttzNmxnRRMA	 	AmazonPrePaidLabel	5.90	USD	UPS	1Z2A05729068845234	Seller	N	N	B005BQBMTQ	300660LPB-SZ-10.5	DC mens Pure Skate Shoe, Black/Pirate Black, 10.5 US	1	AMZ-PG-APP-TOO-SMALL	Y	C-Returns	StandardRefund	 	 	54.54	1	 	 	 	 	 	 
111-6441627-2247456	03-Mar-2022	16-Mar-2022	Approved	DTtpNQxJRRMA	 	AmazonPrePaidLabel	12.34	USD	UPS	1Z2A05729068841489	Seller	N	N	B07ZSCB37B	EG7624-SZ-6	adidas EG7624 Baseball Shoe, Black/White/Black, 6 US Unisex Little Kid	2	AMZ-PG-APP-TOO-LARGE	Y	C-Returns	StandardRefund	 	 	80.62	2	 	 	 	 	 	 
112-5799008-9609852	07-Feb-2022	16-Mar-2022	Approved	DfbCNYx8RRMA	 	AmazonPrePaidLabel	5.90	USD	UPS	1Z2A05729068814740	Seller	N	N	B08VH7XRPM	MSS-26670972-SZ-7	Dr. Martens Gryphon Silver UK 6 (US Men's 7, US Women's 8) Medium	1	AMZ-PG-APP-TOO-SMALL	Y	C-Returns	StandardRefund	 	 	129.90	1	 	 	 	 	 	 
111-2186341-7718651	08-Mar-2022	16-Mar-2022	Approved	DQbGNPx6RRMA	 	AmazonPrePaidLabel	5.90	USD	UPS	1Z2A05729068806875	Seller	N	N	B01N2BK6N5	MSS-BB4677-SZ-10	adidas Unisex-Adult Ultraboost LTD Running Shoe, Black/Black/Black, 10	1	AMZ-PG-APP-TOO-SMALL	Y	C-Returns	StandardRefund	 	 	195.42	1	 	 	 	 	 	 
111-7697121-3458641	07-Mar-2022	16-Mar-2022	Approved	DLbbNrxdRRMA	 	AmazonPrePaidLabel	5.52	USD	UPS	1Z2A05729068806053	Seller	N	N	B07SNDTCJT	MSS-1999835-SZ-12	ON-Running Mens Cloud Slate/Rock Running Shoe - 12	1	CR-MISSED_ESTIMATED_DELIVERY	Y	C-Returns	StandardRefund	 	 	171.09	1	 	 	 	 	 	 
111-8496423-2292205	09-Mar-2022	16-Mar-2022	Approved	Dfb0NPxnRRMA	 	AmazonPrePaidLabel	7.84	USD	UPS	1Z2A05729068801450	Seller	N	N	B07ZGJC9FF	EH2249-SZ-9	adidas Men's Freak Mid 20 Football Shoe, White/Gold Metallic/White, 9	1	AMZ-PG-APP-TOO-SMALL	Y	C-Returns	StandardRefund	 	 	64.41	1	 	 	 	 	 	 
113-0885713-2395425	09-Mar-2022	16-Mar-2022	Approved	DkbqN9xvRRMA	 	AmazonPrePaidLabel	8.46	USD	UPS	1Z2A05729068792292	Seller	N	N	B07XSBMNY2	EH3400-SZ-6	adidas unisex child Freak Molded Cleats Football Shoe, Black/White/Grey, 6 Big Kid US	1	AMZ-PG-BAD-DESC	Y	C-Returns	StandardRefund	 	 	61.05	1	 	 	 	 	 	 
114-5799268-4466657	10-Mar-2022	16-Mar-2022	Approved	D7bPN0xwRRMA	 	AmazonPrePaidLabel	3.66	USD	USPS	9202090153540001820289	Seller	N	N	B07889W6PK	MSS-D96635-SZ-6	adidas mens Nmd_r1 Shoe, Cloud White Cloud White Crystal Whit, 6 US	1	AMZ-PG-APP-TOO-LARGE	Y	C-Returns	StandardRefund	 	 	137.69	1	 	 	 	 	 	 
113-0033130-3259453	28-Feb-2022	16-Mar-2022	Approved	D4bxNgxbRRMA	 	AmazonPrePaidLabel	5.90	USD	UPS	1Z2A05729068782374	Seller	N	N	B09F13HRMF	MSS-1110519BBLC-SZ-10.5	HOKA ONE ONE Bondi 7 Womens Shoes Size 10.5, Color: Black/Black	1	AMZ-PG-BAD-DESC	Y	C-Returns	StandardRefund	 	 	221.23	1	 	 	 	 	 	 
114-0987363-3634614	07-Mar-2022	16-Mar-2022	Approved	DKbvN1xbRRMA	 	AmazonPrePaidLabel	3.66	USD	USPS	9202090153540001818132	Seller	N	N	B07KNB59ZP	F35490-SZ-8.5	adidas Men's Copa Gloro 19.2 Firm Ground Soccer Shoe, Black/hi-res red/Silver Metallic, 8.5 M US	1	AMZ-PG-APP-TOO-LARGE	Y	C-Returns	StandardRefund	 	 	95.89	1	 	 	 	 	 	 
114-7572887-5531428	26-Feb-2022	16-Mar-2022	Approved	DpZsNjxpRRMA	 	AmazonPrePaidLabel	5.90	USD	UPS	1Z2A05729068771340	Seller	N	N	B07ZSC8C1L	EG7623-SZ-8	adidas Men's EG7623 Baseball Shoe, Black/White/Black, 8	1	CR-UNWANTED_ITEM	Y	C-Returns	StandardRefund	 	 	68.99	1	 	 	 	 	 	 
114-7547928-8809026	12-Mar-2022	16-Mar-2022	Approved	D7Z4NzxtRRMA	 	AmazonPrePaidLabel	5.90	USD	UPS	1Z2A05729068763877	Seller	N	N	B09SP4QG9W	MSS-VN0A54F14FV-SZ-8.5	Vans Era Unisex Shoes Mens 8.5/ Womens 10, Color: Black/Teal	1	AMZ-PG-APP-TOO-LARGE	Y	C-Returns	StandardRefund	 	 	65.59	1	 	 	 	 	 	 
112-0824990-8165868	07-Mar-2022	16-Mar-2022	Approved	DtZPNYxrRRMA	 	AmazonPrePaidLabel	5.90	USD	UPS	1Z2A05729068756072	Seller	N	N	B07S7PLL5M	G27670-SZ-10	adidas Men's Afterburner 6 Grail MD Cleats Baseball Shoe, core Black/FTWR White/Collegiate Royal, 10 M US	1	AMZ-PG-APP-TOO-SMALL	Y	C-Returns	StandardRefund	 	 	50.06	1	 	 	 	 	 	 
