Order ID,Order date,Return request date,Return request status,Amazon RMA ID,Merchant RMA ID,Label type,Label cost,Currency code,Return carrier,Tracking ID,Label to be paid by,A-to-Z Claim,Is prime,ASIN,Merchant SKU,Item Name,Return quantity,Return Reason,In policy,Return type,Resolution,Invoice number,Return delivery date,Order Amount,Order quantity,SafeT Action reason,SafeT claim id,SafeT claim state,SafeT claim creation time,SafeT claim reimbursement amount,Refunded Amount
112-5202591-6666653,14-Feb-2022,10-Mar-2022,Approved,D50zRmxgRRMA, ,AmazonPrePaidLabel,5.90,USD,UPS,1Z2A05729066146207,Seller,N,N,B09PTQCG17,MSS-1106478BDSD-SZ-11,"HOKA ONE ONE Elevon 2 Womens Shoes Size 11, Color: Black/Dark Shadow",1,AMZ-PG-APP-STYLE,Y,C-Returns,StandardRefund, , ,171.09,1, , , , , , 
111-8583751-6639427,02-Mar-2022,10-Mar-2022,Approved,Dx0BRBxlRRMA, ,AmazonPrePaidLabel,4.97,USD,UPS,1Z2A05729066139313,Seller,N,N,B087RSX13V,G28289-SZ-13,"adidas Icon V Md Boys Shoes Size 13, Color: Grey/Footwear White",1,AMZ-PG-APP-TOO-SMALL,Y,C-Returns,RefundAtFirstScan, , ,42.59,1, , , , , ,42.59
112-1820066-9538656,02-Mar-2022,10-Mar-2022,Approved,D70CR9xSRRMA, ,AmazonPrePaidLabel,5.52,USD,UPS,1Z2A05729066136209,Seller,N,N,B083GS8ZJ9,MSS-FX8833-SZ-9.6,"adidas Originals womens Nmd_r1 Sneaker, Black/Gold Metallic/White, 9.5 US",1,CR-UNWANTED_ITEM,Y,C-Returns,StandardRefund, , ,148.29,1, , , , , , 
111-5594867-3126639,28-Feb-2022,10-Mar-2022,Approved,DQ0rRFx3RRMA, ,AmazonPrePaidLabel,5.90,USD,UPS,1Z2A05729066130394,Seller,N,N,B07S7PM6YB,G27670-SZ-9,"adidas Men's Afterburner 6 Grail MD Cleats Baseball Shoe, core Black/FTWR White/Collegiate Royal, 9 M US",1,CR-UNWANTED_ITEM,Y,C-Returns,RefundAtFirstScan, , ,52.14,1, , , , , ,52.14
111-3018210-6221044,03-Mar-2022,10-Mar-2022,Approved,D40kRrxzRRMA, ,AmazonPrePaidLabel,8.08,USD,UPS,1Z2A05729066121680,Customer,N,N,B07L1N2JL4,MSS-F97423-SZ-10,adidas Freak Carbon Mid Black/Night Football Shoes 10,1,CR-UNWANTED_ITEM,Y,C-Returns,RefundAtFirstScan, , ,74.27,1, , , , , ,65.68
111-0857627-7393020,01-Mar-2022,10-Mar-2022,Approved,Dq0hRBxVRRMA, ,AmazonPrePaidLabel,5.52,USD,UPS,1Z2A05729066121297,Seller,N,N,B07ZSBQT14,FV9060-SZ-9.5,"adidas Men's FV9060 Baseball Shoe, Black/Black/Team Onix, 9.5",1,CR-UNWANTED_ITEM,Y,C-Returns,RefundAtFirstScan, , ,75.14,1, , , , , ,75.14
113-7952443-1676217,02-Mar-2022,10-Mar-2022,Approved,DT0RRBxFRRMA, ,AmazonPrePaidLabel,4.97,USD,UPS,1Z2A05729066120136,Seller,N,N,B08DJDMS4W,G28289-SZ-10,"adidas Boys Icon V Molded Cleat shoes, Grey/Footwear White, 10 Toddler",1,CR-MISSED_ESTIMATED_DELIVERY,Y,C-Returns,RefundAtFirstScan, , ,42.69,1, , , , , ,42.69
112-7498759-2480200,24-Feb-2022,10-Mar-2022,Approved,Dq0DR3xBRRMA, ,AmazonPrePaidLabel,5.90,USD,UPS,1Z2A05729066116310,Seller,N,N,B07ZDJZ6WL,MSS-FV5322-SZ-9.5,"adidas Originals Womens Nizza Platform Sneaker, White/White/White,9.5",1,AMZ-PG-APP-TOO-LARGE,Y,C-Returns,RefundAtFirstScan, , ,74.09,1, , , , , ,74.09
112-1264128-5597022,02-Mar-2022,10-Mar-2022,Approved,DsLkR3xTRRMA, ,AmazonPrePaidLabel,4.97,USD,UPS,1Z2A05729066093023,Seller,N,N,B086RSXFYJ,37067819-SZ-3,"PUMA Girls Carina Sneaker, White White-Gray Violet, 3 Little Kid",1,AMZ-PG-APP-TOO-SMALL,Y,C-Returns,RefundAtFirstScan, , ,64.69,1, , , , , ,64.69
114-1593235-6993827,02-Mar-2022,10-Mar-2022,Approved,DZLMR4x3RRMA, ,AmazonPrePaidLabel,5.52,USD,UPS,1Z2A05729066090026,Seller,N,N,B0811HSVVL,MSS-EG8151-SZ-4,"adidas Boy's X GHOSTED.3 Soccer Shoe, White/Core Black/White (Laceless Firm Ground), 4 Big Kid",1,AMZ-PG-APP-TOO-SMALL,Y,C-Returns,RefundAtFirstScan, , ,53.92,1, , , , , ,53.92
114-6480442-7562654,16-Feb-2022,10-Mar-2022,Approved,DQLKRBxYRRMA, ,AmazonPrePaidLabel,5.52,USD,UPS,1Z2A05729066078433,Seller,N,N,B0811HSVVL,EG8151-SZ-4,"adidas Boy's X GHOSTED.3 Soccer Shoe, White/Core Black/White (Laceless Firm Ground), 4 Big Kid",1,AMZ-PG-APP-TOO-SMALL,Y,C-Returns,StandardRefund, , ,52.21,1, , , , , , 
113-6539914-4761831,24-Feb-2022,10-Mar-2022,Approved,DQLMRpxYRRMA, ,AmazonPrePaidLabel,8.08,USD,UPS,1Z2A05729066078004,Seller,N,N,B085BQ615V,EH2631-SZ-11,"adidas Am4 Creators Club Mens Shoes Size 9.5, Color: Core Black",2,AMZ-PG-APP-TOO-LARGE,Y,C-Returns,RefundAtFirstScan, , ,190.58,2, , , , , ,190.58
113-9493867-4085042,27-Feb-2022,10-Mar-2022,Approved,DvL3R0xwRRMA, ,AmazonPrePaidLabel,5.52,USD,UPS,1Z2A05729066076220,Seller,N,N,B07S4CNDHQ,MSS-FV3452-SZ-7,"adidas Originals Women's Superstar Sneaker, White/Gold Metallic/Core Black, 7",1,AMZ-PG-APP-TOO-LARGE,Y,C-Returns,RefundAtFirstScan, , ,89.99,1, , , , , ,89.99
113-1512943-1750637,02-Mar-2022,10-Mar-2022,Approved,DTGrR2xjRRMA, ,AmazonPrePaidLabel,5.90,USD,UPS,1Z2A05729066067865,Seller,N,N,B07D7978HJ,D97940-SZ-7.5,adidas Predator 19.2 Firm Ground (mens) Active Red/Solar Red/Black 7.5,1,AMZ-PG-APP-TOO-SMALL,Y,C-Returns,RefundAtFirstScan, , ,94.66,1, , , , , ,94.66
113-3967540-1926615,02-Mar-2022,10-Mar-2022,Approved,DkG1RGx8RRMA, ,AmazonPrePaidLabel,5.52,USD,UPS,1Z2A05729066063878,Seller,N,N,B07ZSBVKN9,FV9060-SZ-12,"adidas Men's FV9060 Baseball Shoe, Black/Black/Team Onix, 12",1,AMZ-PG-APP-TOO-SMALL,Y,C-Returns,RefundAtFirstScan, , ,74.34,1, , , , , ,74.34
114-4977793-5485013,06-Mar-2022,10-Mar-2022,Approved,D2GtRqxTRRMA, ,AmazonPrePaidLabel,8.46,USD,UPS,1Z2A05729066051014,Seller,N,N,B07ZSBBRJR,EG5633-SZ-11,"adidas Men's EG5633 Baseball Shoe, Core Black/Footwear White/Core Black, 11",1,AMZ-PG-APP-TOO-LARGE,Y,C-Returns,RefundAtFirstScan, , ,82.76,1, , , , , ,82.76
